Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
2,1.0,1.0,1.0,5513,SUPERSOFT,True,0 days 00:01:52.198000
2,2.0,1.0,2.0,11026,SUPERSOFT,True,0 days 00:01:45.450000
2,3.0,1.0,3.0,16539,SUPERSOFT,True,0 days 00:01:44.839000
2,4.0,1.0,4.0,22052,SUPERSOFT,True,0 days 00:01:43.950000
2,5.0,1.0,5.0,27565,SUPERSOFT,True,0 days 00:01:43.778000
2,6.0,1.0,6.0,33078,SUPERSOFT,True,0 days 00:01:44.014000
2,7.0,1.0,7.0,38591,SUPERSOFT,True,0 days 00:01:43.712000
2,8.0,1.0,8.0,44104,SUPERSOFT,True,0 days 00:01:43.545000
2,9.0,1.0,9.0,49617,SUPERSOFT,True,0 days 00:01:43.650000
2,10.0,1.0,10.0,55130,SUPERSOFT,True,0 days 00:01:54.107000
2,11.0,2.0,1.0,5513,SOFT,True,0 days 00:02:25.522000
2,12.0,2.0,2.0,11026,SOFT,True,0 days 00:01:41.058000
2,13.0,2.0,3.0,16539,SOFT,True,0 days 00:01:41.361000
2,14.0,2.0,4.0,22052,SOFT,True,0 days 00:01:41.733000
2,15.0,2.0,5.0,27565,SOFT,True,0 days 00:01:42.213000
2,16.0,2.0,6.0,33078,SOFT,True,0 days 00:01:42.477000
2,17.0,2.0,7.0,38591,SOFT,True,0 days 00:01:42.550000
2,18.0,2.0,8.0,44104,SOFT,True,0 days 00:01:42.381000
2,19.0,2.0,9.0,49617,SOFT,True,0 days 00:01:42.531000
2,20.0,2.0,10.0,55130,SOFT,True,0 days 00:01:42.714000
2,21.0,2.0,11.0,60643,SOFT,True,0 days 00:01:42.682000
2,22.0,2.0,12.0,66156,SOFT,True,0 days 00:01:42.645000
2,23.0,2.0,13.0,71669,SOFT,True,0 days 00:01:42.152000
2,24.0,2.0,14.0,77182,SOFT,True,0 days 00:01:42.765000
2,25.0,2.0,15.0,82695,SOFT,True,0 days 00:01:44.238000
2,26.0,2.0,16.0,88208,SOFT,True,0 days 00:01:43.273000
2,27.0,2.0,17.0,93721,SOFT,True,0 days 00:01:43.004000
2,28.0,2.0,18.0,99234,SOFT,True,0 days 00:01:42.893000
2,29.0,2.0,19.0,104747,SOFT,True,0 days 00:01:43.524000
2,30.0,2.0,20.0,110260,SOFT,True,0 days 00:01:42.155000
2,31.0,2.0,21.0,115773,SOFT,True,0 days 00:01:42.144000
2,32.0,2.0,22.0,121286,SOFT,True,0 days 00:01:42.075000
2,33.0,2.0,23.0,126799,SOFT,True,0 days 00:01:41.900000
2,34.0,2.0,24.0,132312,SOFT,True,0 days 00:01:41.782000
2,35.0,2.0,25.0,137825,SOFT,True,0 days 00:01:41.742000
2,36.0,2.0,26.0,143338,SOFT,True,0 days 00:01:41.650000
2,37.0,2.0,27.0,148851,SOFT,True,0 days 00:01:41.643000
2,38.0,2.0,28.0,154364,SOFT,True,0 days 00:01:41.659000
2,39.0,2.0,29.0,159877,SOFT,True,0 days 00:01:42.042000
2,40.0,2.0,30.0,165390,SOFT,True,0 days 00:01:42.325000
2,41.0,3.0,1.0,5513,SOFT,True,0 days 00:01:59.863000
2,42.0,3.0,2.0,11026,SOFT,True,0 days 00:01:39.240000
2,43.0,3.0,3.0,16539,SOFT,True,0 days 00:01:39.797000
2,44.0,3.0,4.0,22052,SOFT,True,0 days 00:01:40.044000
2,45.0,3.0,5.0,27565,SOFT,True,0 days 00:01:40.322000
2,46.0,3.0,6.0,33078,SOFT,True,0 days 00:01:39.963000
2,47.0,3.0,7.0,38591,SOFT,True,0 days 00:01:40.027000
2,48.0,3.0,8.0,44104,SOFT,True,0 days 00:01:39.973000
2,49.0,3.0,9.0,49617,SOFT,True,0 days 00:01:39.805000
2,50.0,3.0,10.0,55130,SOFT,True,0 days 00:01:40.245000
2,51.0,3.0,11.0,60643,SOFT,True,0 days 00:01:40.025000
2,52.0,3.0,12.0,66156,SOFT,True,0 days 00:01:40.241000
2,53.0,3.0,13.0,71669,SOFT,True,0 days 00:01:40.456000
2,54.0,3.0,14.0,77182,SOFT,True,0 days 00:01:40.151000
2,55.0,3.0,15.0,82695,SOFT,True,0 days 00:01:40.439000
