DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
3,RIC,1.0,1.0,1.0,4574,WET,True,0 days 00:01:53.731000
3,RIC,2.0,1.0,2.0,9148,WET,True,0 days 00:01:49.178000
3,RIC,3.0,1.0,3.0,13722,WET,True,0 days 00:02:00.256000
3,RIC,4.0,2.0,1.0,4574,INTERMEDIATE,True,0 days 00:02:12.913000
3,RIC,5.0,2.0,2.0,9148,INTERMEDIATE,True,0 days 00:01:40.119000
3,RIC,6.0,2.0,3.0,13722,INTERMEDIATE,True,0 days 00:01:39.209000
3,RIC,7.0,2.0,4.0,18296,INTERMEDIATE,True,0 days 00:01:35.999000
3,RIC,8.0,2.0,5.0,22870,INTERMEDIATE,True,0 days 00:01:35.482000
3,RIC,9.0,2.0,6.0,27444,INTERMEDIATE,True,0 days 00:01:33.802000
3,RIC,10.0,2.0,7.0,32018,INTERMEDIATE,True,0 days 00:01:32.654000
3,RIC,11.0,2.0,8.0,36592,INTERMEDIATE,True,0 days 00:01:32.890000
3,RIC,12.0,2.0,9.0,41166,INTERMEDIATE,True,0 days 00:01:33.309000
3,RIC,13.0,2.0,10.0,45740,INTERMEDIATE,True,0 days 00:01:32.732000
3,RIC,14.0,2.0,11.0,50314,INTERMEDIATE,True,
