DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
77,BOT,1.0,,,0,nan,True,0 days 00:01:36.818000
77,BOT,2.0,1.0,4.0,23564,SOFT,False,0 days 00:01:34.460000
77,BOT,3.0,1.0,5.0,29455,SOFT,False,0 days 00:01:33.267000
77,BOT,4.0,1.0,6.0,35346,SOFT,False,0 days 00:01:33.616000
77,BOT,5.0,1.0,7.0,41237,SOFT,False,0 days 00:01:33.653000
77,BOT,6.0,1.0,8.0,47128,SOFT,False,0 days 00:01:33.494000
77,BOT,7.0,1.0,9.0,53019,SOFT,False,0 days 00:01:33.703000
77,BOT,8.0,1.0,10.0,58910,SOFT,False,0 days 00:01:33.220000
77,BOT,9.0,1.0,11.0,64801,SOFT,False,0 days 00:01:33.307000
77,BOT,10.0,1.0,12.0,70692,SOFT,False,0 days 00:01:33.606000
77,BOT,11.0,1.0,13.0,76583,SOFT,False,0 days 00:01:33.686000
77,BOT,12.0,1.0,14.0,82474,SOFT,False,0 days 00:01:33.528000
77,BOT,13.0,1.0,15.0,88365,SOFT,False,0 days 00:01:33.995000
77,BOT,14.0,1.0,16.0,94256,SOFT,False,0 days 00:01:34.091000
77,BOT,15.0,1.0,17.0,100147,SOFT,False,0 days 00:01:33.960000
77,BOT,16.0,1.0,18.0,106038,SOFT,False,0 days 00:01:33.794000
77,BOT,17.0,1.0,19.0,111929,SOFT,False,0 days 00:01:34.073000
77,BOT,18.0,1.0,20.0,117820,SOFT,False,0 days 00:01:34.016000
77,BOT,19.0,1.0,21.0,123711,SOFT,False,0 days 00:01:33.876000
77,BOT,20.0,1.0,22.0,129602,SOFT,False,0 days 00:01:33.837000
77,BOT,21.0,1.0,23.0,135493,SOFT,False,0 days 00:01:33.608000
77,BOT,22.0,2.0,1.0,5891,MEDIUM,True,0 days 00:01:51.503000
77,BOT,23.0,2.0,2.0,11782,MEDIUM,True,0 days 00:01:32.236000
77,BOT,24.0,2.0,3.0,17673,MEDIUM,True,0 days 00:01:32.671000
77,BOT,25.0,2.0,4.0,23564,MEDIUM,True,0 days 00:01:32.950000
77,BOT,26.0,2.0,5.0,29455,MEDIUM,True,0 days 00:01:33.404000
77,BOT,27.0,2.0,6.0,35346,MEDIUM,True,0 days 00:01:32.792000
77,BOT,28.0,2.0,7.0,41237,MEDIUM,True,0 days 00:01:33.285000
77,BOT,29.0,2.0,8.0,47128,MEDIUM,True,0 days 00:01:32.832000
77,BOT,30.0,2.0,9.0,53019,MEDIUM,True,0 days 00:01:32.632000
77,BOT,31.0,2.0,10.0,58910,MEDIUM,True,0 days 00:01:32.924000
77,BOT,32.0,2.0,11.0,64801,MEDIUM,True,0 days 00:01:32.795000
77,BOT,33.0,2.0,12.0,70692,MEDIUM,True,0 days 00:01:59.767000
77,BOT,34.0,2.0,13.0,76583,MEDIUM,True,0 days 00:02:25.721000
77,BOT,35.0,2.0,14.0,82474,MEDIUM,True,
77,BOT,36.0,2.0,15.0,88365,MEDIUM,True,0 days 00:02:23.463000
77,BOT,37.0,2.0,16.0,94256,MEDIUM,True,0 days 00:02:20.539000
77,BOT,38.0,2.0,17.0,100147,MEDIUM,True,0 days 00:01:31.792000
77,BOT,39.0,2.0,18.0,106038,MEDIUM,True,0 days 00:02:29.372000
77,BOT,40.0,2.0,19.0,111929,MEDIUM,True,0 days 00:02:25.353000
77,BOT,41.0,2.0,20.0,117820,MEDIUM,True,0 days 00:02:23.053000
77,BOT,42.0,2.0,21.0,123711,MEDIUM,True,0 days 00:01:31.873000
77,BOT,43.0,2.0,22.0,129602,MEDIUM,True,0 days 00:01:31.377000
77,BOT,44.0,2.0,23.0,135493,MEDIUM,True,0 days 00:01:33.151000
77,BOT,45.0,2.0,24.0,141384,MEDIUM,True,0 days 00:01:32.233000
77,BOT,46.0,2.0,25.0,147275,MEDIUM,True,0 days 00:01:31.805000
77,BOT,47.0,2.0,26.0,153166,MEDIUM,True,0 days 00:01:33.411000
77,BOT,48.0,2.0,27.0,159057,MEDIUM,True,0 days 00:01:33.203000
77,BOT,49.0,2.0,28.0,164948,MEDIUM,True,0 days 00:01:34.060000
77,BOT,50.0,2.0,29.0,170839,MEDIUM,True,0 days 00:01:32.299000
77,BOT,51.0,2.0,30.0,176730,MEDIUM,True,0 days 00:01:32.209000
77,BOT,52.0,2.0,31.0,182621,MEDIUM,True,0 days 00:01:32.248000
