DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
5,VET,1.0,1.0,4.0,17236,SOFT,False,0 days 00:01:19.092000
5,VET,2.0,1.0,5.0,21545,SOFT,False,0 days 00:01:15.054000
5,VET,3.0,1.0,6.0,25854,SOFT,False,0 days 00:01:14.321000
5,VET,4.0,1.0,7.0,30163,SOFT,False,0 days 00:01:16.562000
5,VET,5.0,1.0,8.0,34472,SOFT,False,0 days 00:01:13.887000
5,VET,6.0,1.0,9.0,38781,SOFT,False,0 days 00:01:14.537000
5,VET,7.0,1.0,10.0,43090,SOFT,False,0 days 00:01:14.331000
5,VET,8.0,1.0,11.0,47399,SOFT,False,0 days 00:01:14.155000
5,VET,9.0,1.0,12.0,51708,SOFT,False,0 days 00:01:14.682000
5,VET,10.0,1.0,13.0,56017,SOFT,False,0 days 00:01:15.008000
5,VET,11.0,1.0,14.0,60326,SOFT,False,0 days 00:01:15.434000
5,VET,12.0,1.0,15.0,64635,SOFT,False,0 days 00:01:14.937000
5,VET,13.0,1.0,16.0,68944,SOFT,False,0 days 00:01:14.749000
5,VET,14.0,1.0,17.0,73253,SOFT,False,0 days 00:01:14.505000
5,VET,15.0,1.0,18.0,77562,SOFT,False,0 days 00:01:14.422000
5,VET,16.0,1.0,19.0,81871,SOFT,False,0 days 00:01:14.640000
5,VET,17.0,1.0,20.0,86180,SOFT,False,0 days 00:01:14.634000
5,VET,18.0,1.0,21.0,90489,SOFT,False,0 days 00:01:14.530000
5,VET,19.0,1.0,22.0,94798,SOFT,False,0 days 00:01:14.128000
5,VET,20.0,1.0,23.0,99107,SOFT,False,0 days 00:01:14.337000
5,VET,21.0,1.0,24.0,103416,SOFT,False,0 days 00:01:14.202000
5,VET,22.0,1.0,25.0,107725,SOFT,False,0 days 00:01:14.162000
5,VET,23.0,1.0,26.0,112034,SOFT,False,0 days 00:01:14.061000
5,VET,24.0,1.0,27.0,116343,SOFT,False,0 days 00:01:14.161000
5,VET,25.0,1.0,28.0,120652,SOFT,False,0 days 00:01:13.988000
5,VET,26.0,1.0,29.0,124961,SOFT,False,0 days 00:01:13.874000
5,VET,27.0,1.0,30.0,129270,SOFT,False,0 days 00:01:17.511000
5,VET,28.0,2.0,1.0,4309,MEDIUM,True,0 days 00:01:29.579000
5,VET,29.0,2.0,2.0,8618,MEDIUM,True,0 days 00:01:13.616000
5,VET,30.0,2.0,3.0,12927,MEDIUM,True,0 days 00:01:13.099000
5,VET,31.0,2.0,4.0,17236,MEDIUM,True,0 days 00:01:13.091000
5,VET,32.0,2.0,5.0,21545,MEDIUM,True,0 days 00:01:13.152000
5,VET,33.0,2.0,6.0,25854,MEDIUM,True,0 days 00:01:13.198000
5,VET,34.0,2.0,7.0,30163,MEDIUM,True,0 days 00:01:13.337000
5,VET,35.0,2.0,8.0,34472,MEDIUM,True,0 days 00:01:14.429000
5,VET,36.0,2.0,9.0,38781,MEDIUM,True,0 days 00:01:13.415000
5,VET,37.0,2.0,10.0,43090,MEDIUM,True,0 days 00:01:13.307000
5,VET,38.0,2.0,11.0,47399,MEDIUM,True,0 days 00:01:13.004000
5,VET,39.0,2.0,12.0,51708,MEDIUM,True,0 days 00:01:13.483000
5,VET,40.0,2.0,13.0,56017,MEDIUM,True,0 days 00:01:13.669000
5,VET,41.0,2.0,14.0,60326,MEDIUM,True,0 days 00:01:12.965000
5,VET,42.0,2.0,15.0,64635,MEDIUM,True,0 days 00:01:13.130000
5,VET,43.0,2.0,16.0,68944,MEDIUM,True,0 days 00:01:14.164000
5,VET,44.0,2.0,17.0,73253,MEDIUM,True,0 days 00:01:14.599000
5,VET,45.0,2.0,18.0,77562,MEDIUM,True,0 days 00:01:13.394000
5,VET,46.0,2.0,19.0,81871,MEDIUM,True,0 days 00:01:15.227000
5,VET,47.0,2.0,20.0,86180,MEDIUM,True,0 days 00:01:13.472000
5,VET,48.0,2.0,21.0,90489,MEDIUM,True,0 days 00:01:13.065000
5,VET,49.0,2.0,22.0,94798,MEDIUM,True,0 days 00:01:12.840000
5,VET,50.0,2.0,23.0,99107,MEDIUM,True,0 days 00:01:12.832000
5,VET,51.0,2.0,24.0,103416,MEDIUM,True,0 days 00:01:12.706000
5,VET,52.0,2.0,25.0,107725,MEDIUM,True,0 days 00:01:12.577000
5,VET,53.0,2.0,26.0,112034,MEDIUM,True,0 days 00:01:16.090000
5,VET,54.0,3.0,4.0,17236,SUPERSOFT,False,0 days 00:01:29.943000
5,VET,55.0,3.0,5.0,21545,SUPERSOFT,False,0 days 00:01:13.115000
5,VET,56.0,3.0,6.0,25854,SUPERSOFT,False,0 days 00:01:11.402000
