DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
63,RUS,1.0,1.0,1.0,5513,MEDIUM,True,0 days 00:01:54.574000
63,RUS,2.0,1.0,2.0,11026,MEDIUM,True,0 days 00:01:46.387000
63,RUS,3.0,1.0,3.0,16539,MEDIUM,True,0 days 00:01:44.934000
63,RUS,4.0,1.0,4.0,22052,MEDIUM,True,0 days 00:01:44.650000
63,RUS,5.0,1.0,5.0,27565,MEDIUM,True,0 days 00:01:44.732000
63,RUS,6.0,1.0,6.0,33078,MEDIUM,True,0 days 00:01:44.009000
63,RUS,7.0,1.0,7.0,38591,MEDIUM,True,0 days 00:01:44.049000
63,RUS,8.0,1.0,8.0,44104,MEDIUM,True,0 days 00:01:45.502000
63,RUS,9.0,1.0,9.0,49617,MEDIUM,True,0 days 00:01:44.370000
63,RUS,10.0,1.0,10.0,55130,MEDIUM,True,0 days 00:01:44.490000
63,RUS,11.0,1.0,11.0,60643,MEDIUM,True,0 days 00:01:44.732000
63,RUS,12.0,1.0,12.0,66156,MEDIUM,True,0 days 00:01:44.492000
63,RUS,13.0,1.0,13.0,71669,MEDIUM,True,0 days 00:01:44.227000
63,RUS,14.0,1.0,14.0,77182,MEDIUM,True,0 days 00:01:44.064000
63,RUS,15.0,1.0,15.0,82695,MEDIUM,True,0 days 00:01:44.492000
63,RUS,16.0,1.0,16.0,88208,MEDIUM,True,0 days 00:01:44.456000
63,RUS,17.0,1.0,17.0,93721,MEDIUM,True,0 days 00:01:44.365000
63,RUS,18.0,1.0,18.0,99234,MEDIUM,True,0 days 00:01:46.719000
63,RUS,19.0,1.0,19.0,104747,MEDIUM,True,0 days 00:01:44.933000
63,RUS,20.0,1.0,20.0,110260,MEDIUM,True,0 days 00:01:45.349000
63,RUS,21.0,1.0,21.0,115773,MEDIUM,True,0 days 00:01:46.602000
63,RUS,22.0,1.0,22.0,121286,MEDIUM,True,0 days 00:01:46.039000
63,RUS,23.0,1.0,23.0,126799,MEDIUM,True,0 days 00:01:45.801000
63,RUS,24.0,2.0,1.0,5513,HARD,True,0 days 00:02:01.880000
63,RUS,25.0,2.0,2.0,11026,HARD,True,0 days 00:01:41.628000
63,RUS,26.0,2.0,3.0,16539,HARD,True,0 days 00:01:41.309000
63,RUS,27.0,2.0,4.0,22052,HARD,True,0 days 00:01:43.584000
63,RUS,28.0,2.0,5.0,27565,HARD,True,0 days 00:01:41.706000
63,RUS,29.0,2.0,6.0,33078,HARD,True,0 days 00:01:42.365000
63,RUS,30.0,2.0,7.0,38591,HARD,True,0 days 00:01:42.166000
63,RUS,31.0,2.0,8.0,44104,HARD,True,0 days 00:01:41.679000
63,RUS,32.0,2.0,9.0,49617,HARD,True,0 days 00:01:42.259000
63,RUS,33.0,2.0,10.0,55130,HARD,True,0 days 00:01:42.573000
63,RUS,34.0,2.0,11.0,60643,HARD,True,0 days 00:01:42.856000
63,RUS,35.0,2.0,12.0,66156,HARD,True,0 days 00:01:42.772000
63,RUS,36.0,2.0,13.0,71669,HARD,True,0 days 00:01:42.574000
63,RUS,37.0,2.0,14.0,77182,HARD,True,0 days 00:01:42.449000
63,RUS,38.0,2.0,15.0,82695,HARD,True,0 days 00:01:44.323000
63,RUS,39.0,2.0,16.0,88208,HARD,True,0 days 00:01:42.389000
63,RUS,40.0,2.0,17.0,93721,HARD,True,0 days 00:01:42.148000
63,RUS,41.0,2.0,18.0,99234,HARD,True,0 days 00:01:42.810000
63,RUS,42.0,2.0,19.0,104747,HARD,True,0 days 00:01:42.973000
63,RUS,43.0,2.0,20.0,110260,HARD,True,0 days 00:01:42.917000
63,RUS,44.0,2.0,21.0,115773,HARD,True,0 days 00:01:44.044000
63,RUS,45.0,2.0,22.0,121286,HARD,True,0 days 00:01:45.293000
63,RUS,46.0,2.0,23.0,126799,HARD,True,0 days 00:01:44.238000
63,RUS,47.0,3.0,1.0,5513,SOFT,True,0 days 00:02:06.179000
63,RUS,48.0,3.0,2.0,11026,SOFT,True,0 days 00:01:41.599000
63,RUS,49.0,3.0,3.0,16539,SOFT,True,0 days 00:01:44.762000
63,RUS,50.0,3.0,4.0,22052,SOFT,True,0 days 00:01:43.790000
63,RUS,51.0,3.0,5.0,27565,SOFT,True,0 days 00:01:44.404000
63,RUS,52.0,3.0,6.0,33078,SOFT,True,0 days 00:01:47.476000
63,RUS,53.0,3.0,7.0,38591,SOFT,True,0 days 00:01:41.785000
63,RUS,54.0,3.0,8.0,44104,SOFT,True,0 days 00:01:41.239000
