DriverID,#Driver,Team,Year,GranPrix,#Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,#TireMeters,Compound,IsFreshTire,#DriverMeters,LapTime,Best,air_temp_avg,humidity_avg,trackTemp_AVG,pressure_avg,wind_speed_avg,wind_direction_avg,NormalizedTireMeters,NormalizedDriverMeters
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,1.0,18.0,1,1,1.0,1.0,5412,1,1,5412,108.536,0,9.15,24.5,11.9,508.5,0.45,14.0,0.017337485103602047,0.01745524915336236
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,2.0,18.0,1,1,1.0,2.0,10824,1,1,10824,98.259,1,9.15,24.5,11.9,508.55,0.75,44.5,0.034674970207204094,0.03491049830672472
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,3.0,18.0,1,1,1.0,3.0,16236,1,1,16236,98.837,0,18.3,49.0,23.8,1017.0,1.0,32.0,0.05201245531080614,0.052365747460087084
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,4.0,18.0,1,1,1.0,4.0,21648,1,1,21648,98.643,0,9.15,24.5,11.8,508.5,0.35,18.5,0.06934994041440819,0.06982099661344944
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,5.0,19.0,1,1,1.0,5.0,27060,1,1,27060,100.087,0,9.15,25.0,11.75,508.55,0.55,118.0,0.08668742551801023,0.08727624576681181
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,6.0,19.0,1,1,1.0,6.0,32472,1,1,32472,99.206,0,18.3,49.0,23.5,1017.1,0.6,0.0,0.10402491062161227,0.10473149492017417
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,7.0,19.0,1,1,1.0,7.0,37884,1,1,37884,98.654,0,9.15,25.0,11.85,508.6,0.25,5.0,0.12136239572521432,0.12218674407353652
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,8.0,19.0,1,1,1.0,8.0,43296,1,1,43296,98.968,0,9.1,25.0,11.75,508.6,0.2,49.0,0.13869988082881637,0.13964199322689888
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,9.0,18.0,1,1,1.0,9.0,48708,1,1,48708,99.425,0,18.2,50.0,23.5,1017.1,0.6,221.0,0.1560373659324184,0.15709724238026124
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,10.0,15.0,1,1,1.0,10.0,54120,1,1,54120,99.112,0,9.1,25.0,11.75,508.6,0.25,165.0,0.17337485103602046,0.17455249153362362
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,11.0,15.0,1,1,1.0,11.0,59532,1,1,59532,99.187,0,9.1,25.0,11.75,508.6,0.25,78.5,0.1907123361396225,0.19200774068698598
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,12.0,14.0,1,1,1.0,12.0,64944,1,1,64944,103.145,0,18.3,50.0,23.6,1017.2,0.5,354.0,0.20804982124322455,0.20946298984034833
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,13.0,19.0,1,1,2.0,1.0,5412,3,1,70356,121.081,0,9.1,25.0,11.7,508.55,0.5,61.5,0.017337485103602047,0.2269182389937107
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,14.0,18.0,1,1,2.0,2.0,10824,3,1,75768,96.454,1,9.05,25.0,11.75,508.55,0.2,0.0,0.034674970207204094,0.24437348814707305
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,15.0,18.0,1,1,2.0,3.0,16236,3,1,81180,97.287,0,9.05,25.0,11.6,508.6,0.2,118.0,0.05201245531080614,0.26182873730043543
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,16.0,18.0,1,1,2.0,4.0,21648,3,1,86592,97.718,0,18.1,50.0,23.3,1017.2,0.3,150.0,0.06934994041440819,0.27928398645379776
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,17.0,18.0,1,1,2.0,5.0,27060,3,1,92004,97.765,0,9.05,25.0,11.7,508.6,0.2,10.0,0.08668742551801023,0.29673923560716015
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,18.0,18.0,1,1,2.0,6.0,32472,3,1,97416,97.918,0,18.1,50.0,23.3,1017.1,0.0,303.0,0.10402491062161227,0.3141944847605225
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,19.0,18.0,1,1,2.0,7.0,37884,3,1,102828,97.662,0,9.05,25.0,11.65,508.55,0.3,23.5,0.12136239572521432,0.33164973391388486
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,20.0,17.0,1,1,2.0,8.0,43296,3,1,108240,98.285,0,9.05,25.0,11.55,508.6,0.25,32.5,0.13869988082881637,0.34910498306724724
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,21.0,17.0,1,1,2.0,9.0,48708,3,1,113652,97.73,0,18.1,50.0,23.1,1017.1,0.7,94.0,0.1560373659324184,0.36656023222060957
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,22.0,17.0,1,1,2.0,10.0,54120,3,1,119064,97.998,0,9.05,25.0,11.6,508.55,0.45,35.5,0.17337485103602046,0.38401548137397196
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,23.0,17.0,1,1,2.0,11.0,59532,3,1,124476,98.18,0,9.05,25.0,11.5,508.6,0.15,12.5,0.1907123361396225,0.4014707305273343
77,BOT,Kick Sauber,2024,Bahrain Grand Prix,Sakhir,24.0,17.0,1,1,2.0,12.0,64944,3,1,129888,98.146,0,18.1,49.0,23.0,1017.2,0.9,46.0,0.20804982124322455,0.41892597968069667
